card_id;mtr_code;ksm_code;item_type;subtype;name;designation;dn;outer_diameter;wall_thickness;d1;d2;angle;pn;steel_grade;strength_class;medium;medium_compatibility_status;h2s_confirmed;co2_confirmed;inner_coating;outer_coating;climate_version;gost_tu;standard;stock_qty;unit;synthetic
SYN-REG-CARD-000939;MTR-SYN-REG-000939;KSM-SYN-REG-000939;тройник;переходный;Тройник переходный 133x5-89x4 09Г2С;Тройник переходный 133x5-89x4 09Г2С;125;;;;;;160;09Г2С;К52;газ с H2S;requires_tu_lnd_passport;;;False;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;26;pcs;True
SYN-REG-CARD-000940;MTR-SYN-REG-000940;KSM-SYN-REG-000940;тройник;равнопроходной;Тройник равнопроходной 159x6-159x6 13ХФА;Тройник равнопроходной 159x6-159x6 13ХФА;150;;;;;;25;13ХФА;К48;нефть;requires_project_and_passport;;;False;;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;42;pcs;True
SYN-REG-CARD-000941;MTR-SYN-REG-000941;KSM-SYN-REG-000941;тройник;равнопроходной;Тройник равнопроходной 219x8-219x8 09Г2С;Тройник равнопроходной 219x8-219x8 09Г2С;200;;;;;;40;09Г2С;К52;газ с H2S и CO2;requires_tu_lnd_passport;;;True;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;1;pcs;True
SYN-REG-CARD-000942;MTR-SYN-REG-000942;KSM-SYN-REG-000942;тройник;переходный;Тройник переходный 273x10-219x8 20;Тройник переходный 273x10-219x8 20;250;;;;;;40;20;К42;нефть;requires_project_and_passport;;;;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;22;pcs;True
SYN-REG-CARD-000943;MTR-SYN-REG-000943;KSM-SYN-REG-000943;тройник;равнопроходной;Тройник равнопроходной 325x10-325x10 09ГСФ;Тройник равнопроходной 325x10-325x10 09ГСФ;300;;;;;;16;09ГСФ;К42;газ с CO2;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;2;pcs;True
SYN-REG-CARD-000944;MTR-SYN-REG-000944;KSM-SYN-REG-000944;тройник;переходный;Тройник переходный 108x4-76x4 09Г2С;Тройник переходный 108x4-76x4 09Г2С;100;;;;;;40;09Г2С;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;44;pcs;True
SYN-REG-CARD-000945;MTR-SYN-REG-000945;KSM-SYN-REG-000945;тройник;равнопроходной;Тройник равнопроходной 89x4-89x4 09Г2С;Тройник равнопроходной 89x4-89x4 09Г2С;80;;;;;;100;09Г2С;К42;природный газ;requires_project_and_passport;;;;;У;ГОСТ 17376-2001;ГОСТ 17376-2001;24;pcs;True
SYN-REG-CARD-000946;MTR-SYN-REG-000946;KSM-SYN-REG-000946;тройник;переходный;Тройник переходный 159x6-108x4 20;Тройник переходный 159x6-108x4 20;150;;;;;;25;20;К42;коррозионно-активная среда;requires_tu_lnd_passport;;;True;;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;13;pcs;True
SYN-REG-CARD-000947;MTR-SYN-REG-000947;KSM-SYN-REG-000947;тройник;переходный;Тройник переходный 133x5-89x4 20;Тройник переходный 133x5-89x4 20;125;;;;;;160;20;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;36;pcs;True
SYN-REG-CARD-000948;MTR-SYN-REG-000948;KSM-SYN-REG-000948;тройник;переходный;Тройник переходный 159x6-108x4 13ХФА;Тройник переходный 159x6-108x4 13ХФА;150;;;;;;40;13ХФА;К48;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;52;pcs;True
SYN-REG-CARD-000949;MTR-SYN-REG-000949;KSM-SYN-REG-000949;тройник;равнопроходной;Тройник равнопроходной 159x6-159x6 20;Тройник равнопроходной 159x6-159x6 20;150;;;;;;100;20;К52;газ с H2S;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;39;pcs;True
SYN-REG-CARD-000950;MTR-SYN-REG-000950;KSM-SYN-REG-000950;тройник;равнопроходной;Тройник равнопроходной 159x6-159x6 13ХФА;Тройник равнопроходной 159x6-159x6 13ХФА;150;;;;;;25;13ХФА;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;True;;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;28;pcs;True
SYN-REG-CARD-000951;MTR-SYN-REG-000951;KSM-SYN-REG-000951;тройник;равнопроходной;Тройник равнопроходной 325x10-325x10 13ХФА;Тройник равнопроходной 325x10-325x10 13ХФА;300;;;;;;100;13ХФА;К48;природный газ;requires_project_and_passport;;;True;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;53;pcs;True
SYN-REG-CARD-000952;MTR-SYN-REG-000952;KSM-SYN-REG-000952;тройник;равнопроходной;Тройник равнопроходной 108x4-108x4 09ГСФ;Тройник равнопроходной 108x4-108x4 09ГСФ;100;;;;;;160;09ГСФ;К52;газ с CO2;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;34;pcs;True
SYN-REG-CARD-000953;MTR-SYN-REG-000953;KSM-SYN-REG-000953;тройник;равнопроходной;Тройник равнопроходной 159x6-159x6 13ХФА;Тройник равнопроходной 159x6-159x6 13ХФА;150;;;;;;63;13ХФА;К42;нефть;requires_project_and_passport;;;True;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;20;pcs;True
SYN-REG-CARD-000954;MTR-SYN-REG-000954;KSM-SYN-REG-000954;тройник;равнопроходной;Тройник равнопроходной 325x10-325x10 13ХФА;Тройник равнопроходной 325x10-325x10 13ХФА;300;;;;;;16;13ХФА;К48;газ с CO2;requires_tu_lnd_passport;;;False;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;34;pcs;True
SYN-REG-CARD-000955;MTR-SYN-REG-000955;KSM-SYN-REG-000955;тройник;равнопроходной;Тройник равнопроходной 325x10-325x10 09Г2С;Тройник равнопроходной 325x10-325x10 09Г2С;300;;;;;;160;09Г2С;К48;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;27;pcs;True
SYN-REG-CARD-000956;MTR-SYN-REG-000956;KSM-SYN-REG-000956;тройник;переходный;Тройник переходный 76x4-57x3 13ХФА;Тройник переходный 76x4-57x3 13ХФА;65;;;;;;100;13ХФА;К52;техническая вода;requires_project_and_passport;;;;False;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;17;pcs;True
SYN-REG-CARD-000957;MTR-SYN-REG-000957;KSM-SYN-REG-000957;тройник;переходный;Тройник переходный 108x4-76x4 09ГСФ;Тройник переходный 108x4-76x4 09ГСФ;100;;;;;;25;09ГСФ;К52;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;20;pcs;True
SYN-REG-CARD-000958;MTR-SYN-REG-000958;KSM-SYN-REG-000958;тройник;равнопроходной;Тройник равнопроходной 76x4-76x4 09ГСФ;Тройник равнопроходной 76x4-76x4 09ГСФ;65;;;;;;63;09ГСФ;К56;газ с CO2;requires_tu_lnd_passport;;;;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;4;pcs;True
SYN-REG-CARD-000959;MTR-SYN-REG-000959;KSM-SYN-REG-000959;тройник;равнопроходной;Тройник равнопроходной 273x10-273x10 20;Тройник равнопроходной 273x10-273x10 20;250;;;;;;160;20;К56;нефть;requires_project_and_passport;;;False;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;8;pcs;True
SYN-REG-CARD-000960;MTR-SYN-REG-000960;KSM-SYN-REG-000960;тройник;переходный;Тройник переходный 133x5-89x4 09Г2С;Тройник переходный 133x5-89x4 09Г2С;125;;;;;;40;09Г2С;К52;нефть;requires_project_and_passport;;;;False;У;ГОСТ 17376-2001;ГОСТ 17376-2001;46;pcs;True
SYN-REG-CARD-000961;MTR-SYN-REG-000961;KSM-SYN-REG-000961;тройник;равнопроходной;Тройник равнопроходной 133x5-133x5 09Г2С;Тройник равнопроходной 133x5-133x5 09Г2С;125;;;;;;63;09Г2С;К42;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;59;pcs;True
SYN-REG-CARD-000962;MTR-SYN-REG-000962;KSM-SYN-REG-000962;тройник;равнопроходной;Тройник равнопроходной 219x8-219x8 09ГСФ;Тройник равнопроходной 219x8-219x8 09ГСФ;200;;;;;;100;09ГСФ;К56;нефть;requires_project_and_passport;;;False;;У;ГОСТ 17376-2001;ГОСТ 17376-2001;59;pcs;True
SYN-REG-CARD-000963;MTR-SYN-REG-000963;KSM-SYN-REG-000963;тройник;переходный;Тройник переходный 108x4-76x4 13ХФА;Тройник переходный 108x4-76x4 13ХФА;100;;;;;;40;13ХФА;К48;газ с H2S и CO2;requires_tu_lnd_passport;;;False;;У;ГОСТ 17376-2001;ГОСТ 17376-2001;18;pcs;True
SYN-REG-CARD-000964;MTR-SYN-REG-000964;KSM-SYN-REG-000964;тройник;равнопроходной;Тройник равнопроходной 133x5-133x5 09Г2С;Тройник равнопроходной 133x5-133x5 09Г2С;125;;;;;;40;09Г2С;К56;техническая вода;requires_project_and_passport;;;False;False;У;ГОСТ 17376-2001;ГОСТ 17376-2001;49;pcs;True
SYN-REG-CARD-000965;MTR-SYN-REG-000965;KSM-SYN-REG-000965;тройник;переходный;Тройник переходный 76x4-57x3 09ГСФ;Тройник переходный 76x4-57x3 09ГСФ;65;;;;;;100;09ГСФ;К48;нефть;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;77;pcs;True
SYN-REG-CARD-000966;MTR-SYN-REG-000966;KSM-SYN-REG-000966;тройник;равнопроходной;Тройник равнопроходной 89x4-89x4 09ГСФ;Тройник равнопроходной 89x4-89x4 09ГСФ;80;;;;;;25;09ГСФ;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;49;pcs;True
SYN-REG-CARD-000967;MTR-SYN-REG-000967;KSM-SYN-REG-000967;тройник;равнопроходной;Тройник равнопроходной 325x10-325x10 09ГСФ;Тройник равнопроходной 325x10-325x10 09ГСФ;300;;;;;;63;09ГСФ;К56;нефть;requires_project_and_passport;;;False;;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;47;pcs;True
SYN-REG-CARD-000968;MTR-SYN-REG-000968;KSM-SYN-REG-000968;тройник;переходный;Тройник переходный 76x4-57x3 20;Тройник переходный 76x4-57x3 20;65;;;;;;63;20;К56;природный газ;requires_project_and_passport;;;True;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;43;pcs;True
SYN-REG-CARD-000969;MTR-SYN-REG-000969;KSM-SYN-REG-000969;тройник;равнопроходной;Тройник равнопроходной 89x4-89x4 09ГСФ;Тройник равнопроходной 89x4-89x4 09ГСФ;80;;;;;;100;09ГСФ;К52;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;32;pcs;True
SYN-REG-CARD-000970;MTR-SYN-REG-000970;KSM-SYN-REG-000970;тройник;переходный;Тройник переходный 426x12-325x10 20;Тройник переходный 426x12-325x10 20;400;;;;;;100;20;К56;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;32;pcs;True
SYN-REG-CARD-000971;MTR-SYN-REG-000971;KSM-SYN-REG-000971;тройник;равнопроходной;Тройник равнопроходной 57x3-57x3 20;Тройник равнопроходной 57x3-57x3 20;50;;;;;;16;20;К48;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;80;pcs;True
SYN-REG-CARD-000972;MTR-SYN-REG-000972;KSM-SYN-REG-000972;тройник;равнопроходной;Тройник равнопроходной 159x6-159x6 13ХФА;Тройник равнопроходной 159x6-159x6 13ХФА;150;;;;;;25;13ХФА;К52;природный газ;requires_project_and_passport;;;False;False;У;ГОСТ 17376-2001;ГОСТ 17376-2001;38;pcs;True
SYN-REG-CARD-000973;MTR-SYN-REG-000973;KSM-SYN-REG-000973;тройник;переходный;Тройник переходный 108x4-76x4 09ГСФ;Тройник переходный 108x4-76x4 09ГСФ;100;;;;;;40;09ГСФ;К52;техническая вода;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;80;pcs;True
SYN-REG-CARD-000974;MTR-SYN-REG-000974;KSM-SYN-REG-000974;тройник;равнопроходной;Тройник равнопроходной 426x12-426x12 13ХФА;Тройник равнопроходной 426x12-426x12 13ХФА;400;;;;;;16;13ХФА;К52;газ с H2S;requires_tu_lnd_passport;;;False;;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;4;pcs;True
SYN-REG-CARD-000975;MTR-SYN-REG-000975;KSM-SYN-REG-000975;тройник;равнопроходной;Тройник равнопроходной 219x8-219x8 09ГСФ;Тройник равнопроходной 219x8-219x8 09ГСФ;200;;;;;;100;09ГСФ;К52;нефть;requires_project_and_passport;;;False;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;35;pcs;True
SYN-REG-CARD-000976;MTR-SYN-REG-000976;KSM-SYN-REG-000976;тройник;переходный;Тройник переходный 76x4-57x3 09Г2С;Тройник переходный 76x4-57x3 09Г2С;65;;;;;;25;09Г2С;К48;газ с CO2;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;28;pcs;True
SYN-REG-CARD-000977;MTR-SYN-REG-000977;KSM-SYN-REG-000977;тройник;переходный;Тройник переходный 108x4-76x4 13ХФА;Тройник переходный 108x4-76x4 13ХФА;100;;;;;;16;13ХФА;К48;газ с H2S и CO2;requires_tu_lnd_passport;;;True;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;42;pcs;True
SYN-REG-CARD-000978;MTR-SYN-REG-000978;KSM-SYN-REG-000978;тройник;равнопроходной;Тройник равнопроходной 76x4-76x4 20;Тройник равнопроходной 76x4-76x4 20;65;;;;;;40;20;К48;газ с H2S;requires_tu_lnd_passport;;;False;False;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;3;pcs;True
SYN-REG-CARD-000979;MTR-SYN-REG-000979;KSM-SYN-REG-000979;тройник;равнопроходной;Тройник равнопроходной 325x10-325x10 09Г2С;Тройник равнопроходной 325x10-325x10 09Г2С;300;;;;;;160;09Г2С;К48;коррозионно-активная среда;requires_tu_lnd_passport;;;False;False;У;ГОСТ 17376-2001;ГОСТ 17376-2001;45;pcs;True
SYN-REG-CARD-000980;MTR-SYN-REG-000980;KSM-SYN-REG-000980;тройник;равнопроходной;Тройник равнопроходной 426x12-426x12 20;Тройник равнопроходной 426x12-426x12 20;400;;;;;;63;20;К48;газ с H2S и CO2;requires_tu_lnd_passport;;;False;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;10;pcs;True
SYN-REG-CARD-000981;MTR-SYN-REG-000981;KSM-SYN-REG-000981;тройник;равнопроходной;Тройник равнопроходной 426x12-426x12 09ГСФ;Тройник равнопроходной 426x12-426x12 09ГСФ;400;;;;;;16;09ГСФ;К52;газ с H2S;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;72;pcs;True
SYN-REG-CARD-000982;MTR-SYN-REG-000982;KSM-SYN-REG-000982;тройник;переходный;Тройник переходный 159x6-108x4 09ГСФ;Тройник переходный 159x6-108x4 09ГСФ;150;;;;;;160;09ГСФ;К42;коррозионно-активная среда;requires_tu_lnd_passport;;;;True;У;ГОСТ 17376-2001;ГОСТ 17376-2001;65;pcs;True
SYN-REG-CARD-000983;MTR-SYN-REG-000983;KSM-SYN-REG-000983;тройник;равнопроходной;Тройник равнопроходной 133x5-133x5 13ХФА;Тройник равнопроходной 133x5-133x5 13ХФА;125;;;;;;100;13ХФА;К48;нефть;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;52;pcs;True
SYN-REG-CARD-000984;MTR-SYN-REG-000984;KSM-SYN-REG-000984;тройник;равнопроходной;Тройник равнопроходной 159x6-159x6 13ХФА;Тройник равнопроходной 159x6-159x6 13ХФА;150;;;;;;16;13ХФА;К48;газ с H2S;requires_tu_lnd_passport;;;;True;ХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;19;pcs;True
SYN-REG-CARD-000985;MTR-SYN-REG-000985;KSM-SYN-REG-000985;тройник;равнопроходной;Тройник равнопроходной 133x5-133x5 09ГСФ;Тройник равнопроходной 133x5-133x5 09ГСФ;125;;;;;;160;09ГСФ;К42;газ с H2S и CO2;requires_tu_lnd_passport;;;;;УХЛ;ГОСТ 17376-2001;ГОСТ 17376-2001;0;pcs;True
